ano,id_escola,ideb,ensino,rede,nota_saeb_matematica,nota_saeb_lingua_portuguesa
2009,35054343,,fundamental,municipal,,
2017,35054343,,fundamental,municipal,,
2023,35054367,,fundamental,municipal,,
2013,35054379,,fundamental,municipal,,
2017,35054380,,fundamental,municipal,,
2013,35054392,,fundamental,municipal,,
2021,35054409,,fundamental,municipal,,
2017,35054409,,fundamental,municipal,,
2021,35054446,,fundamental,municipal,,
2017,35054446,,fundamental,municipal,,
2021,35054446,,fundamental,municipal,,
2013,35054461,,fundamental,municipal,,
2017,35054471,,fundamental,municipal,,
2017,35054483,,fundamental,municipal,,
2013,35054483,,fundamental,municipal,,
2023,35054501,,fundamental,municipal,,
2017,35054537,,fundamental,municipal,,
2021,35054549,,fundamental,municipal,,
2021,35054598,,fundamental,municipal,,
2013,35054598,,fundamental,municipal,,
2017,35054628,,fundamental,municipal,,
2021,35054641,,fundamental,municipal,,
2017,35054677,,fundamental,municipal,,
2017,35054707,,fundamental,municipal,,
2021,35054707,,fundamental,municipal,,
2013,35054719,,fundamental,municipal,,
2021,35054720,,fundamental,municipal,,
2021,35054720,,fundamental,municipal,,
2013,35054720,,fundamental,municipal,,
2021,35054732,,fundamental,municipal,,
2005,35054744,,fundamental,municipal,,
2021,35054756,,fundamental,municipal,,
2017,35054756,,fundamental,municipal,,
2021,35054768,,fundamental,municipal,,
2013,35054773,,fundamental,municipal,,
2013,35054800,,fundamental,municipal,,
2013,35054811,,fundamental,municipal,,
2021,35054823,,fundamental,municipal,,
2017,35054835,,fundamental,municipal,,
2013,35054847,,fundamental,municipal,,
2017,35054859,,fundamental,municipal,,
2013,35054859,,fundamental,municipal,,
2023,35054859,,fundamental,municipal,,
2013,35054860,,fundamental,municipal,,
2021,35054872,,fundamental,municipal,,
2013,35054884,,fundamental,municipal,,
2017,35054896,,fundamental,municipal,,
2021,35054896,,fundamental,municipal,,
2017,35054896,,fundamental,municipal,,
2023,35054951,,fundamental,municipal,,
2005,35054951,,fundamental,municipal,,
2017,35054951,,fundamental,municipal,,
2017,35054975,,fundamental,municipal,,
2021,35054987,,fundamental,municipal,,
2021,35054987,,fundamental,municipal,,
2021,35054999,,fundamental,municipal,,
2017,35055001,,fundamental,municipal,,
2021,35055001,,fundamental,municipal,,
2021,35055001,,fundamental,municipal,,
2013,35055049,,fundamental,municipal,,
2021,35055050,,fundamental,municipal,,
2013,35055074,,fundamental,municipal,,
2021,35055074,,fundamental,municipal,,
2013,35055086,,fundamental,municipal,,
2017,35055098,,fundamental,municipal,,
2013,35055098,,fundamental,municipal,,
2021,35055098,,fundamental,municipal,,
2017,35055153,,fundamental,municipal,,
2021,35055165,,fundamental,municipal,,
2021,35055190,,fundamental,municipal,,
2013,35055207,,fundamental,municipal,,
2021,35055207,,fundamental,municipal,,
2019,35055220,,fundamental,municipal,,
2017,35055220,,fundamental,municipal,,
2017,35055232,,fundamental,municipal,,
2013,35055244,,fundamental,municipal,,
2021,35055244,,fundamental,municipal,,
2023,35055244,,fundamental,municipal,,
2013,35055256,,fundamental,municipal,,
2017,35055268,,fundamental,municipal,,
2023,35055268,,fundamental,municipal,,
2021,35055273,,fundamental,municipal,,
2017,35055273,,fundamental,municipal,,
2023,35055281,,fundamental,municipal,,
2021,35055293,,fundamental,municipal,,
2023,35055300,,fundamental,municipal,,
2021,35055311,,fundamental,municipal,,
2017,35055323,,fundamental,municipal,,
2013,35055323,,fundamental,municipal,,
2021,35055359,,fundamental,municipal,,
2013,35055360,,fundamental,municipal,,
2013,35055372,,fundamental,municipal,,
2021,35055384,,fundamental,municipal,,
2017,35055396,,fundamental,municipal,,
2017,35055438,,fundamental,municipal,,
2021,35055438,,fundamental,municipal,,
2013,35055448,,fundamental,municipal,,
2017,35055463,,fundamental,municipal,,
2013,35055475,,fundamental,municipal,,
2017,35055499,,fundamental,municipal,,
2013,35055529,,fundamental,municipal,,
2021,35055530,,fundamental,municipal,,
2023,35055530,,fundamental,municipal,,
2017,35055542,,fundamental,municipal,,
2021,35055542,,fundamental,municipal,,
2017,35055554,,fundamental,municipal,,
2019,35055554,,fundamental,municipal,,
2017,35055566,,fundamental,municipal,,
2021,35055578,,fundamental,municipal,,
2021,35055578,,fundamental,municipal,,
2021,35055585,,fundamental,municipal,,
2017,35055585,,fundamental,municipal,,
2021,35055591,,fundamental,municipal,,
2017,35055591,,fundamental,municipal,,
2021,35055612,,fundamental,municipal,,
2021,35055621,,fundamental,municipal,,
2021,35055633,,fundamental,municipal,,
2021,35055645,,fundamental,municipal,,
2017,35055657,,fundamental,municipal,,
2021,35055657,,fundamental,municipal,,
2021,35055669,,fundamental,municipal,,
2017,35055670,,fundamental,municipal,,
2023,35055682,,fundamental,municipal,,
2021,35055700,,fundamental,municipal,,
2013,35055724,,fundamental,municipal,,
2017,35055736,,fundamental,municipal,,
2013,35055748,,fundamental,municipal,,
2017,35055759,,fundamental,municipal,,
2017,35056571,,fundamental,municipal,,
2021,35056716,,fundamental,municipal,,
2017,35056716,,fundamental,municipal,,
2019,35056716,,fundamental,municipal,,
2013,35056996,,fundamental,municipal,,
2019,35057836,,fundamental,municipal,,
2021,35057836,,fundamental,municipal,,
2021,35058185,,fundamental,municipal,,
2021,35058185,,fundamental,municipal,,
2021,35058212,,fundamental,municipal,,
2013,35058452,,fundamental,municipal,,
2013,35060331,,fundamental,municipal,,
2021,35060331,,fundamental,municipal,,
2021,35062789,,fundamental,municipal,,
2021,35062790,,fundamental,municipal,,
2023,35062790,,fundamental,municipal,,
2019,35066308,,fundamental,municipal,,
2017,35066308,,fundamental,municipal,,
2017,35066734,,fundamental,municipal,,
2013,35068627,,fundamental,municipal,,
2021,35068627,,fundamental,municipal,,
2005,35068664,,fundamental,municipal,,
2019,35068664,,fundamental,municipal,,
2021,35068676,,fundamental,municipal,,
2013,35068676,,fundamental,municipal,,
2017,35068688,,fundamental,municipal,,
2007,35068688,,fundamental,municipal,,
2017,35068706,,fundamental,municipal,,
2021,35068718,,fundamental,municipal,,
2017,35068731,,fundamental,municipal,,
2023,35068731,,fundamental,municipal,,
2013,35068743,,fundamental,municipal,,
2021,35068767,,fundamental,municipal,,
2017,35068767,,fundamental,municipal,,
2021,35068779,,fundamental,municipal,,
2021,35068792,,fundamental,municipal,,
2017,35068810,,fundamental,municipal,,
2013,35068810,,fundamental,municipal,,
2013,35068822,,fundamental,municipal,,
2021,35068834,,fundamental,municipal,,
2023,35068834,,fundamental,municipal,,
2021,35072503,,fundamental,estadual,,
2017,35072503,,medio,estadual,,
2015,35072503,,fundamental,estadual,,
2013,35074743,,fundamental,municipal,,
2021,35074743,,fundamental,municipal,,
2017,35074767,,fundamental,municipal,,
2013,35074767,,fundamental,municipal,,
2005,35076132,,fundamental,municipal,,
2013,35076132,,fundamental,municipal,,
2017,35076144,,fundamental,municipal,,
2019,35076144,,fundamental,municipal,,
2023,35076181,,fundamental,municipal,,
2021,35078759,,fundamental,municipal,,
2021,35078759,,fundamental,municipal,,
2017,35078773,,fundamental,municipal,,
2021,35078785,,fundamental,municipal,,
2013,35078797,,fundamental,municipal,,
2021,35083948,,fundamental,municipal,,
2013,35083948,,fundamental,municipal,,
2017,35083948,,fundamental,municipal,,
2019,35087154,,fundamental,municipal,,
2013,35087282,,fundamental,municipal,,
2021,35087282,,fundamental,municipal,,
2023,35090585,,fundamental,municipal,,
2019,35090591,,fundamental,municipal,,
2021,35090591,,fundamental,municipal,,
2017,35090591,,fundamental,municipal,,
2021,35090612,,fundamental,municipal,,
2017,35090612,,fundamental,municipal,,
2021,35090621,,fundamental,municipal,,
2013,35091352,,fundamental,municipal,,
2017,35091406,,fundamental,municipal,,
2023,35091406,,fundamental,municipal,,
2023,35091406,,fundamental,municipal,,
2021,35091406,,fundamental,municipal,,
2017,35091418,,fundamental,municipal,,
2013,35091424,,fundamental,municipal,,
2021,35091424,,fundamental,municipal,,
2021,35092575,,fundamental,municipal,,
2017,35092745,,fundamental,municipal,,
2017,35092745,,fundamental,municipal,,
2013,35092794,,fundamental,municipal,,
2021,35092794,,fundamental,municipal,,
2011,35092952,,fundamental,municipal,,
2013,35092964,,fundamental,municipal,,
2015,35092964,,fundamental,municipal,,
2013,35092976,,fundamental,municipal,,
2013,35094785,,fundamental,municipal,,
2011,35098346,,fundamental,municipal,,
2013,35098346,,fundamental,municipal,,
2023,35098346,,fundamental,municipal,,
2023,35098358,,fundamental,municipal,,
2017,35098358,,fundamental,municipal,,
2013,35098371,,fundamental,municipal,,
2021,35098401,,fundamental,municipal,,
2013,35098474,,fundamental,municipal,,
2013,35098486,,fundamental,municipal,,
2021,35098486,,fundamental,municipal,,
2017,35098486,,fundamental,municipal,,
2017,35098498,,fundamental,municipal,,
2023,35098536,,fundamental,municipal,,
2021,35098565,,fundamental,municipal,,
2013,35098577,,fundamental,municipal,,
2013,35098589,,fundamental,municipal,,
2021,35098590,,fundamental,municipal,,
2021,35098700,,fundamental,municipal,,
2013,35098700,,fundamental,municipal,,
2013,35098723,,fundamental,municipal,,
2013,35098760,,fundamental,municipal,,
2013,35098772,,fundamental,municipal,,
2021,35100365,,medio,privada,,
2023,35100432,,medio,privada,,
2021,35100468,,medio,privada,,
2021,35101771,,medio,privada,,
2023,35102428,,medio,privada,,
2019,35102428,,medio,privada,,
2021,35103524,,medio,privada,,
2019,35105053,,medio,privada,,
2021,35106800,,medio,privada,,
2021,35107475,,medio,privada,,
2019,35107475,,medio,privada,,
2019,35107487,,medio,privada,,
2021,35107487,,medio,privada,,
2017,35107542,,medio,privada,,
2013,35113001,,fundamental,estadual,,
2019,35119039,,medio,privada,,
2021,35120030,,medio,privada,,
2023,35120030,,medio,privada,,
2023,35121484,,fundamental,estadual,,
2005,35122063,,fundamental,municipal,,
2013,35128302,,fundamental,municipal,,
2011,35128302,,fundamental,municipal,,
2015,35130321,,fundamental,estadual,,
2005,35130333,,fundamental,estadual,,
2017,35130333,,medio,estadual,,
2019,35130333,,fundamental,estadual,,
2019,35132287,,medio,privada,,
2023,35133401,,medio,privada,,
2021,35133401,,medio,privada,,
2021,35137085,,medio,privada,,
2021,35138216,,medio,privada,,
2023,35138216,,medio,privada,,
2021,35154684,,medio,privada,,
2017,35187185,,medio,privada,,
2021,35187185,,medio,privada,,
2023,35187185,,medio,privada,,
2005,35191917,,fundamental,estadual,,
2015,35191917,,fundamental,estadual,,
2021,35191917,,medio,estadual,,
2013,35200025,,fundamental,municipal,,
2013,35200037,,fundamental,municipal,,
2007,35200049,,fundamental,municipal,,
2021,35200050,,fundamental,municipal,,
2013,35200062,,fundamental,municipal,,
2005,35200086,,fundamental,municipal,,
2017,35200086,,fundamental,municipal,,
2013,35200098,,fundamental,municipal,,
2013,35201959,,fundamental,municipal,,
2017,35201972,,fundamental,municipal,,
2021,35207639,,medio,municipal,,
2023,35207779,,fundamental,municipal,,
2017,35207822,,fundamental,municipal,,
2021,35207822,,fundamental,municipal,,
2017,35207861,,fundamental,municipal,,
2021,35207895,,fundamental,municipal,,
2023,35207895,,fundamental,municipal,,
2017,35207962,,fundamental,municipal,,
2017,35223141,,fundamental,municipal,,
2021,35223165,,fundamental,municipal,,
2013,35223165,,fundamental,municipal,,
2017,35223232,,fundamental,municipal,,
2021,35224236,,fundamental,municipal,,
2013,35233882,,fundamental,municipal,,
2013,35233894,,fundamental,municipal,,
2021,35233912,,fundamental,municipal,,
2017,35233912,,fundamental,municipal,,
2021,35233948,,fundamental,municipal,,
2013,35233959,,fundamental,municipal,,
2017,35233959,,fundamental,municipal,,
2017,35233961,,fundamental,municipal,,
2007,35233985,,fundamental,municipal,,
2021,35242196,,fundamental,municipal,,
2021,35242214,,fundamental,municipal,,
2023,35242238,,fundamental,municipal,,
2015,35242238,,fundamental,municipal,,
2009,35242238,,fundamental,municipal,,
2007,35242238,,fundamental,municipal,,
2021,35242248,,fundamental,municipal,,
2023,35242263,,fundamental,municipal,,
2017,35242287,,fundamental,municipal,,
2013,35242299,,fundamental,municipal,,
2019,35243607,,fundamental,municipal,,
2017,35243619,,fundamental,municipal,,
2017,35245148,,fundamental,municipal,,
2015,35245159,,fundamental,municipal,,
2017,35245185,,fundamental,municipal,,
2023,35245185,,fundamental,municipal,,
2013,35246499,,fundamental,municipal,,
2013,35248393,,fundamental,municipal,,
2021,35248393,,fundamental,municipal,,
2017,35248393,,fundamental,municipal,,
2021,35249312,,fundamental,municipal,,
2021,35249749,,fundamental,municipal,,
2023,35249749,,fundamental,municipal,,
2013,35249749,,fundamental,municipal,,
2021,35249750,,fundamental,municipal,,
2015,35249786,,fundamental,municipal,,
2023,35249798,,fundamental,municipal,,
2013,35249804,,fundamental,municipal,,
2017,35249804,,fundamental,municipal,,
2017,35249828,,fundamental,municipal,,
2013,35249993,,fundamental,municipal,,
2023,35267971,,fundamental,estadual,,
2013,35267971,,fundamental,estadual,,
2021,35267971,,fundamental,estadual,,
2019,35267983,,fundamental,estadual,,
2021,35267983,,medio,estadual,,
2005,35268276,,fundamental,estadual,,
2023,35269359,,fundamental,estadual,,
2019,35269359,,medio,estadual,,
2021,35269359,,medio,estadual,,
2015,35269359,,fundamental,estadual,,
2023,35269359,,medio,estadual,,
2019,35269384,,medio,estadual,,
2013,35271020,,fundamental,municipal,,
2017,35271068,,fundamental,municipal,,
2021,35271068,,fundamental,municipal,,
2013,35271073,,fundamental,municipal,,
2017,35271081,,fundamental,municipal,,
2021,35271111,,fundamental,municipal,,
2005,35271147,,fundamental,municipal,,
2023,35271159,,fundamental,municipal,,
2013,35271159,,fundamental,municipal,,
2017,35271196,,fundamental,municipal,,
2019,35271226,,fundamental,municipal,,
2009,35271248,,fundamental,municipal,,
2017,35271248,,fundamental,municipal,,
2013,35275013,,fundamental,municipal,,
2021,35275013,,fundamental,municipal,,
2013,35281438,,fundamental,municipal,,
2019,35281438,,fundamental,municipal,,
2021,35282480,,fundamental,municipal,,
2017,35282480,,fundamental,municipal,,
2017,35283903,,medio,estadual,,
2005,35284300,,fundamental,estadual,,
2017,35284300,,medio,estadual,,
2017,35284300,,fundamental,estadual,,
2023,35284300,,fundamental,estadual,,
2021,35284300,,medio,estadual,,
2019,35284300,,fundamental,estadual,,
2015,35284300,,fundamental,estadual,,
2017,35284324,,fundamental,estadual,,
2005,35284324,,fundamental,estadual,,
2021,35286448,,fundamental,municipal,,
2007,35290543,,fundamental,estadual,,
2005,35290543,,fundamental,estadual,,
2009,35290543,,fundamental,estadual,,
2023,35290543,,fundamental,estadual,,
2021,35290543,,medio,estadual,,
2005,35290543,,fundamental,estadual,,
2021,35297501,,medio,estadual,,
2023,35297501,,fundamental,estadual,,
2021,35297501,,fundamental,estadual,,
2007,35298177,,fundamental,municipal,,
2007,35298177,,fundamental,municipal,,
2007,35298232,,fundamental,municipal,,
2007,35298268,,fundamental,municipal,,
2005,35298268,,fundamental,municipal,,
2007,35298268,,fundamental,municipal,,
2017,35298293,,fundamental,municipal,,
2005,35300317,,fundamental,municipal,,
2013,35300317,,fundamental,municipal,,
2023,35300913,,fundamental,estadual,,
2015,35300913,,fundamental,estadual,,
2017,35304815,,medio,estadual,,
2023,35304815,,medio,estadual,,
2017,35354685,,fundamental,municipal,,
2005,35354715,,fundamental,municipal,,
2017,35354715,,fundamental,municipal,,
2023,35354715,,fundamental,municipal,,
2017,35355185,,fundamental,municipal,,
2005,35355185,,fundamental,municipal,,
2005,35356612,,fundamental,municipal,,
2021,35356761,,fundamental,municipal,,
2005,35356761,,fundamental,municipal,,
2017,35356815,,fundamental,municipal,,
2007,35356852,,fundamental,municipal,,
2017,35356852,,fundamental,municipal,,
2013,35357030,,fundamental,municipal,,
2007,35357030,,fundamental,municipal,,
2021,35357091,,fundamental,municipal,,
2017,35357121,,fundamental,municipal,,
2007,35357121,,fundamental,municipal,,
2013,35357121,,fundamental,municipal,,
2005,35359993,,fundamental,municipal,,
2021,35367734,,medio,privada,,
2005,35389389,,fundamental,municipal,,
2007,35389389,,fundamental,municipal,,
2017,35393277,,fundamental,municipal,,
2021,35393400,,medio,estadual,,
2017,35397064,,fundamental,municipal,,
2007,35397064,,fundamental,municipal,,
2007,35397064,,fundamental,municipal,,
2005,35397271,,fundamental,municipal,,
2013,35397477,,fundamental,municipal,,
2007,35398408,,fundamental,municipal,,
2005,35398408,,fundamental,municipal,,
2007,35398408,,fundamental,municipal,,
2005,35398408,,fundamental,municipal,,
2023,35399197,,medio,privada,,
2023,35399930,,fundamental,municipal,,
2005,35400051,,fundamental,municipal,,
2013,35400051,,fundamental,municipal,,
2007,35400051,,fundamental,municipal,,
2005,35400063,,fundamental,municipal,,
2007,35400063,,fundamental,municipal,,
2013,35400324,,fundamental,municipal,,
2005,35400324,,fundamental,municipal,,
2005,35407343,,fundamental,municipal,,
2007,35408384,,fundamental,municipal,,
2021,35408384,,fundamental,municipal,,
2005,35408384,,fundamental,municipal,,
2005,35408463,,fundamental,municipal,,
2005,35408463,,fundamental,municipal,,
2017,35408463,,fundamental,municipal,,
2007,35408566,,fundamental,municipal,,
2023,35408566,,fundamental,municipal,,
2021,35408566,,fundamental,municipal,,
2005,35408566,,fundamental,municipal,,
2013,35408608,,fundamental,municipal,,
2021,35409169,,medio,estadual,,
2023,35410697,,fundamental,municipal,,
2007,35410743,,fundamental,municipal,,
2021,35412173,,medio,estadual,,
2015,35412173,,fundamental,estadual,,
