id_escola,ano,inse
35433858,2013,5.77229057435661
35016330,2013,5.77191128034287
35016330,2015,5.77191128034287
35018557,2013,5.77171098037418
35018557,2015,5.77171098037418
35001430,2013,5.77125714401756
35001430,2015,5.77125714401756
35009261,2015,5.77085603261119
35009261,2013,5.77085603261119
35047958,2015,5.7707310554224005
35047958,2013,5.7707310554224005
35024466,2013,5.77062959220858
35024466,2015,5.77062959220858
35041658,2013,5.7704702294090193
35041658,2015,5.7704702294090193
35405322,2015,5.77013784452038
35405322,2013,5.77013784452038
35021933,2019,5.7700000000000005
35428929,2019,5.7700000000000005
35925974,2019,5.7700000000000005
35910764,2019,5.7700000000000005
35440747,2019,5.7700000000000005
35021556,2019,5.7700000000000005
35438261,2019,5.7700000000000005
35019380,2019,5.7700000000000005
35042389,2019,5.7700000000000005
35267685,2019,5.7700000000000005
35013390,2019,5.7700000000000005
35047958,2021,5.77
35007973,2021,5.77
35016147,2021,5.77
35018892,2021,5.77
35028712,2021,5.77
35018582,2021,5.77
35000486,2021,5.77
35021763,2021,5.77
35290658,2021,5.77
35020710,2021,5.77
35290725,2021,5.77
35020035,2015,5.7697616372454705
35020035,2013,5.7697616372454705
35925718,2013,5.7694137735353106
35925718,2015,5.7694137735353106
35028824,2015,5.76911176819118
35028824,2013,5.76911176819118
35002197,2013,5.76586749583463
35002197,2015,5.76586749583463
35040769,2015,5.7658426138447405
35040769,2013,5.7658426138447405
35018806,2013,5.76567757124989
35018806,2015,5.76567757124989
35013419,2015,5.76184875951326
35013419,2013,5.76184875951326
35020989,2015,5.7607630409241306
35020989,2013,5.7607630409241306
35001995,2015,5.76042874018731
35001995,2013,5.76042874018731
35019379,2019,5.76
35017231,2021,5.76
35033674,2019,5.76
35345623,2021,5.76
35393400,2021,5.76
35024512,2019,5.76
35901573,2021,5.76
35025070,2021,5.76
35428929,2021,5.76
35005365,2021,5.76
35903589,2019,5.76
35019550,2021,5.76
35438431,2019,5.76
