"","id_escola","ano","idesp"
"11908",35015362,2019,3.35
"11909",35015404,2007,2
"11910",35015404,2008,2.08
"11911",35015404,2009,2.39
"11912",35015404,2010,2
"11913",35015404,2011,2.33
"11914",35015404,2012,2.34
"11915",35015404,2013,2.17
"11916",35015404,2014,2.83
"11917",35015404,2015,2.95
"11918",35015404,2016,2.96
"11919",35015404,2017,2.78
"11920",35015404,2018,3.1
"11921",35015404,2019,2.39
"11922",35015428,2007,1.22
"11923",35015428,2008,2.19
"11924",35015428,2009,1.98
"11925",35015428,2010,2.5
"11926",35015428,2011,2.02
"11927",35015428,2012,2.23
"11928",35015428,2013,1.76
"11929",35015428,2014,1.99
"11930",35015428,2015,2.59
"11931",35015428,2016,2.62
"11932",35015428,2017,2.33
"11933",35015428,2018,2.73
"11934",35015428,2019,2.6
"11935",35015436,2007,0.57
"11936",35015436,2008,2.38
"11937",35015436,2009,2.42
"11938",35015436,2010,1.51
"11939",35015436,2011,2.43
"11940",35015436,2012,2.31
"11941",35015436,2013,1.4
"11942",35015436,2014,1.96
"11943",35015436,2015,1.71
"11944",35015436,2016,2.44
"11945",35015436,2017,2.93
"11946",35015436,2018,1.79
"11947",35015436,2019,1.43
"11948",35015453,2007,1.19
"11949",35015453,2008,1.8
"11950",35015453,2009,1.81
"11951",35015453,2010,1.49
"11952",35015453,2011,1.83
"11953",35015453,2012,1.88
"11954",35015453,2013,2.17
"11955",35015453,2014,2.5
"11956",35015453,2015,1.67
"11957",35015453,2016,1.63
"11958",35015453,2017,2.04
"11959",35015453,2018,2.17
"11960",35015453,2019,2.17
"11961",35015477,2007,2
"11962",35015477,2008,2.39
"11963",35015477,2009,2.56
"11964",35015477,2010,2.5
"11965",35015477,2011,2.28
"11966",35015477,2012,2.17
"11967",35015477,2013,2.02
"11968",35015477,2014,2.6
"11969",35015477,2015,3.12
"11970",35015477,2016,2.94
"11971",35015477,2017,3
"11972",35015477,2018,2.74
"11973",35015477,2019,2.76
"11974",35015489,2007,2.12
"11975",35015489,2008,1.99
"11976",35015489,2009,2.33
"11977",35015489,2010,2.1
"11978",35015489,2011,1.67
"11979",35015489,2012,2.16
"11980",35015489,2013,2.53
"11981",35015489,2014,2.74
"11982",35015489,2015,3.35
"11983",35015489,2016,2.92
"11984",35015489,2017,3.28
"11985",35015489,2018,3.12
"11986",35015489,2019,2.95
"11987",35015519,2007,1.56
"11988",35015519,2008,2.47
"11989",35015519,2009,1.89
"11990",35015519,2010,2.08
"11991",35015519,2011,1.73
"11992",35015519,2012,1.92
"11993",35015519,2013,2.16
"11994",35015519,2014,2.43
"11995",35015519,2015,3.58
"11996",35015519,2016,2.9
"11997",35015519,2017,3.79
"11998",35015519,2018,3.22
"11999",35015519,2019,3.5
"12000",35015544,2007,2.25
"12001",35015544,2008,2.55
"12002",35015544,2009,2.95
"12003",35015544,2010,2.24
"12004",35015544,2011,1.91
"12005",35015544,2012,2.45
"12006",35015544,2013,2.55
"12007",35015544,2014,2.91
"12008",35015544,2015,3.58
"12009",35015544,2016,3.56
"12010",35015544,2017,3.13
"12011",35015544,2018,3.51
"12012",35015544,2019,3.61
"12013",35015568,2007,2.13
"12014",35015568,2008,2.06
"12015",35015568,2009,2.17
"12016",35015568,2010,2.12
"12017",35015568,2011,1.68
"12018",35015568,2012,2.2
"12019",35015568,2013,1.83
"12020",35015568,2014,2.26
"12021",35015568,2015,2.48
"12022",35015568,2016,2.06
"12023",35015568,2017,2.44
"12024",35015568,2018,2.89
"12025",35015568,2019,2.11
"12026",35015581,2007,1.43
"12027",35015581,2008,2.54
"12028",35015581,2009,2.36
"12029",35015581,2010,2.14
"12030",35015581,2011,2.49
"12031",35015581,2012,2.08
"12032",35015581,2013,1.8
"12033",35015581,2014,2.45
"12034",35015581,2015,2.85
"12035",35015581,2016,2.83
"12036",35015581,2017,1.66
"12037",35015581,2018,3.24
"12038",35015581,2019,3.6
"12039",35015600,2007,NA
"12040",35015600,2008,NA
"12041",35015600,2009,1.39
"12042",35015600,2010,1.15
"12043",35015600,2011,1.9
"12044",35015600,2012,1.95
"12045",35015600,2013,1.57
"12046",35015600,2014,1.35
"12047",35015600,2015,2.27
"12048",35015600,2016,2.42
"12049",35015600,2017,1.93
"12050",35015600,2018,1.94
"12051",35015600,2019,3.35
"12052",35015611,2007,1.37
"12053",35015611,2008,2.09
"12054",35015611,2009,1.5
"12055",35015611,2010,1.81
"12056",35015611,2011,2.12
"12057",35015611,2012,2.09
"12058",35015611,2013,2.08
"12059",35015611,2014,2.05
"12060",35015611,2015,3.03
"12061",35015611,2016,2.76
"12062",35015611,2017,2.87
"12063",35015611,2018,2.54
"12064",35015611,2019,3.11
"12065",35015635,2007,1.44
"12066",35015635,2008,3
"12067",35015635,2009,2.97
"12068",35015635,2010,2.87
"12069",35015635,2011,3
"12070",35015635,2012,2.89
"12071",35015635,2013,2.54
"12072",35015635,2014,2.92
"12073",35015635,2015,2.67
"12074",35015635,2016,3.04
"12075",35015635,2017,2.68
"12076",35015635,2018,2.42
"12077",35015635,2019,2.99
"12078",35015647,2007,2.39
"12079",35015647,2008,3.06
"12080",35015647,2009,2.9
"12081",35015647,2010,1.86
"12082",35015647,2011,2.53
"12083",35015647,2012,2.73
"12084",35015647,2013,2.53
"12085",35015647,2014,2.63
"12086",35015647,2015,2.38
"12087",35015647,2016,2.35
"12088",35015647,2017,2.7
"12089",35015647,2018,2.66
"12090",35015647,2019,2.37
"12091",35015660,2007,1.24
"12092",35015660,2008,1.66
"12093",35015660,2009,1.7
"12094",35015660,2010,1.51
"12095",35015660,2011,1.69
"12096",35015660,2012,1.47
"12097",35015660,2013,1.58
"12098",35015660,2014,1.93
"12099",35015660,2015,2.74
"12100",35015660,2016,2.28
"12101",35015660,2017,1.83
"12102",35015660,2018,1.81
"12103",35015660,2019,1.86
"12104",35015672,2007,1.74
"12105",35015672,2008,1.34
"12106",35015672,2009,1.67
"12107",35015672,2010,1.79
"12108",35015672,2011,1.4
"12109",35015672,2012,2.04
"12110",35015672,2013,1.7
"12111",35015672,2014,1.39
"12112",35015672,2015,3.24
"12113",35015672,2016,2.19
"12114",35015672,2017,3.12
"12115",35015672,2018,2.59
"12116",35015672,2019,2.35
"12117",35015696,2007,1.58
"12118",35015696,2008,2.52
"12119",35015696,2009,2.88
"12120",35015696,2010,2.29
"12121",35015696,2011,2.99
"12122",35015696,2012,2.71
"12123",35015696,2013,2.16
"12124",35015696,2014,2.43
"12125",35015696,2015,2.83
"12126",35015696,2016,3.1
"12127",35015696,2017,2.54
"12128",35015696,2018,2.74
"12129",35015696,2019,3.4
"12130",35015702,2007,1.25
"12131",35015702,2008,2.44
"12132",35015702,2009,2.29
"12133",35015702,2010,2.91
"12134",35015702,2011,2.52
"12135",35015702,2012,2.7
"12136",35015702,2013,3.88
"12137",35015702,2014,2.97
"12138",35015702,2015,4.65
"12139",35015702,2016,4.42
"12140",35015702,2017,4.75
"12141",35015702,2018,4.2
"12142",35015702,2019,4.81
"12143",35015714,2007,1.67
"12144",35015714,2008,1.99
"12145",35015714,2009,2.03
"12146",35015714,2010,2.15
"12147",35015714,2011,1.94
"12148",35015714,2012,2.55
"12149",35015714,2013,2.37
"12150",35015714,2014,2.32
"12151",35015714,2015,2.25
"12152",35015714,2016,2.9
"12153",35015714,2017,2.27
"12154",35015714,2018,2.56
"12155",35015714,2019,2.44
"12156",35015726,2007,1.9
"12157",35015726,2008,2.19
"12158",35015726,2009,2.03
"12159",35015726,2010,1.92
"12160",35015726,2011,2.2
"12161",35015726,2012,1.98
"12162",35015726,2013,2.32
"12163",35015726,2014,2.15
"12164",35015726,2015,2.81
"12165",35015726,2016,2.7
"12166",35015726,2017,2.79
"12167",35015726,2018,2.35
"12168",35015726,2019,2.83
"12169",35015748,2007,1.64
"12170",35015748,2008,1.82
"12171",35015748,2009,2.22
"12172",35015748,2010,1.9
"12173",35015748,2011,2.12
"12174",35015748,2012,2.13
"12175",35015748,2013,2.26
"12176",35015748,2014,2.54
"12177",35015748,2015,3.21
"12178",35015748,2016,3.64
"12179",35015748,2017,3.08
"12180",35015748,2018,2.82
"12181",35015748,2019,2.81
"12182",35015763,2007,2.49
"12183",35015763,2008,2.43
"12184",35015763,2009,3.25
"12185",35015763,2010,2.63
"12186",35015763,2011,2.09
"12187",35015763,2012,1.95
"12188",35015763,2013,2.05
"12189",35015763,2014,2
"12190",35015763,2015,2.56
"12191",35015763,2016,2.91
"12192",35015763,2017,2.63
"12193",35015763,2018,3.62
"12194",35015763,2019,2.44
"12195",35015787,2007,1.93
"12196",35015787,2008,2.74
"12197",35015787,2009,2.09
"12198",35015787,2010,2.48
"12199",35015787,2011,2.67
"12200",35015787,2012,2.56
"12201",35015787,2013,2.48
"12202",35015787,2014,3
"12203",35015787,2015,2.72
"12204",35015787,2016,2.81
"12205",35015787,2017,3.23
"12206",35015787,2018,3.1
"12207",35015787,2019,1.9
"12208",35015799,2007,2.49
"12209",35015799,2008,3.39
"12210",35015799,2009,2.73
"12211",35015799,2010,2.51
"12212",35015799,2011,3.16
"12213",35015799,2012,2.82
"12214",35015799,2013,3.76
"12215",35015799,2014,3.53
"12216",35015799,2015,3.83
"12217",35015799,2016,4.23
"12218",35015799,2017,3.24
"12219",35015799,2018,3.34
"12220",35015799,2019,3.82
"12221",35015805,2007,1.71
"12222",35015805,2008,2.29
"12223",35015805,2009,2.53
"12224",35015805,2010,2.02
"12225",35015805,2011,2.47
"12226",35015805,2012,1.78
"12227",35015805,2013,2.6
"12228",35015805,2014,1.95
"12229",35015805,2015,2.66
"12230",35015805,2016,2.62
"12231",35015805,2017,1.86
"12232",35015805,2018,2.07
"12233",35015805,2019,2.39
"12234",35015817,2007,2.48
"12235",35015817,2008,2.92
"12236",35015817,2009,2.84
"12237",35015817,2010,2.3
"12238",35015817,2011,2.49
"12239",35015817,2012,2.29
"12240",35015817,2013,2.8
"12241",35015817,2014,2.69
"12242",35015817,2015,2.58
"12243",35015817,2016,3.1
"12244",35015817,2017,3.04
"12245",35015817,2018,3.21
"12246",35015817,2019,2.86
"12247",35015830,2007,1.87
"12248",35015830,2008,2.09
"12249",35015830,2009,2.18
"12250",35015830,2010,2.08
"12251",35015830,2011,2.21
"12252",35015830,2012,2.22
"12253",35015830,2013,2.52
"12254",35015830,2014,2.28
"12255",35015830,2015,2.38
"12256",35015830,2016,2.19
"12257",35015830,2017,1.87
"12258",35015830,2018,2.49
"12259",35015830,2019,2.28
"12260",35015854,2007,1.51
"12261",35015854,2008,2.71
"12262",35015854,2009,2.23
"12263",35015854,2010,2
"12264",35015854,2011,2.31
"12265",35015854,2012,1.96
"12266",35015854,2013,3.16
"12267",35015854,2014,2.41
"12268",35015854,2015,2.84
"12269",35015854,2016,2.86
"12270",35015854,2017,3.38
"12271",35015854,2018,3.07
"12272",35015854,2019,3.41
"12273",35015891,2007,2.31
"12274",35015891,2008,1.92
"12275",35015891,2009,2.16
"12276",35015891,2010,2.13
"12277",35015891,2011,2.42
"12278",35015891,2012,2.34
"12279",35015891,2013,2.21
"12280",35015891,2014,2.53
"12281",35015891,2015,2.41
"12282",35015891,2016,2.31
"12283",35015891,2017,2.25
"12284",35015891,2018,2.37
"12285",35015891,2019,3
"12286",35015921,2007,1.09
"12287",35015921,2008,2.56
"12288",35015921,2009,2.1
"12289",35015921,2010,2.18
"12290",35015921,2011,2.38
"12291",35015921,2012,2.41
"12292",35015921,2013,3.08
"12293",35015921,2014,2.36
"12294",35015921,2015,3.19
"12295",35015921,2016,2.51
"12296",35015921,2017,2.15
"12297",35015921,2018,2.37
"12298",35015921,2019,2.83
"12299",35015957,2007,1.94
"12300",35015957,2008,3.68
"12301",35015957,2009,2.23
"12302",35015957,2010,3.02
"12303",35015957,2011,3.73
"12304",35015957,2012,4.01
"12305",35015957,2013,3.29
"12306",35015957,2014,3.26
"12307",35015957,2015,3.22
"12308",35015957,2016,3.06
"12309",35015957,2017,4.17
"12310",35015957,2018,3.09
"12311",35015957,2019,2.93
"12312",35015970,2007,1.22
"12313",35015970,2008,2.41
"12314",35015970,2009,2.25
"12315",35015970,2010,2.09
"12316",35015970,2011,2.51
"12317",35015970,2012,3.69
"12318",35015970,2013,3.13
"12319",35015970,2014,2.63
"12320",35015970,2015,3.05
"12321",35015970,2016,3.11
"12322",35015970,2017,3.21
"12323",35015970,2018,2.74
"12324",35015970,2019,2.58
"12325",35015982,2007,1.07
"12326",35015982,2008,2.47
"12327",35015982,2009,1.71
"12328",35015982,2010,1.79
"12329",35015982,2011,1.72
"12330",35015982,2012,2.76
"12331",35015982,2013,2.38
"12332",35015982,2014,2.13
"12333",35015982,2015,2.31
"12334",35015982,2016,2.58
"12335",35015982,2017,2.54
"12336",35015982,2018,2.18
"12337",35015982,2019,3.08
"12338",35016007,2007,1.34
"12339",35016007,2008,2.22
"12340",35016007,2009,2.32
"12341",35016007,2010,2.32
"12342",35016007,2011,2.68
"12343",35016007,2012,2.44
"12344",35016007,2013,2.36
"12345",35016007,2014,3.06
"12346",35016007,2015,3.46
"12347",35016007,2016,3.29
"12348",35016007,2017,2.46
"12349",35016007,2018,2.64
"12350",35016007,2019,2.99
"12351",35016020,2007,2.21
"12352",35016020,2008,2.26
"12353",35016020,2009,2.45
"12354",35016020,2010,2.1
"12355",35016020,2011,2.02
"12356",35016020,2012,2.13
"12357",35016020,2013,1.59
"12358",35016020,2014,2.74
"12359",35016020,2015,2.8
"12360",35016020,2016,2.61
"12361",35016020,2017,2.52
"12362",35016020,2018,2.6
"12363",35016020,2019,3.21
"12364",35016044,2007,1.5
"12365",35016044,2008,2.64
"12366",35016044,2009,2.03
"12367",35016044,2010,2.09
"12368",35016044,2011,1.87
"12369",35016044,2012,2.17
"12370",35016044,2013,2.13
"12371",35016044,2014,2.02
"12372",35016044,2015,2.69
"12373",35016044,2016,2.79
"12374",35016044,2017,2.42
"12375",35016044,2018,2.7
"12376",35016044,2019,2.38
"12377",35016056,2007,1.39
"12378",35016056,2008,2.09
"12379",35016056,2009,1.94
"12380",35016056,2010,2.25
"12381",35016056,2011,2.49
"12382",35016056,2012,2.86
"12383",35016056,2013,2.71
"12384",35016056,2014,2.06
"12385",35016056,2015,2.91
"12386",35016056,2016,2.69
"12387",35016056,2017,2.85
"12388",35016056,2018,2.76
"12389",35016056,2019,2.79
"12390",35016081,2007,2.05
"12391",35016081,2008,2.51
"12392",35016081,2009,1.83
"12393",35016081,2010,2.03
"12394",35016081,2011,2.62
"12395",35016081,2012,2.5
"12396",35016081,2013,2.04
"12397",35016081,2014,2.42
"12398",35016081,2015,2.57
"12399",35016081,2016,2.62
"12400",35016081,2017,3.2
"12401",35016081,2018,2.43
"12402",35016081,2019,2.77
"12403",35016093,2007,1.32
"12404",35016093,2008,1.94
"12405",35016093,2009,2.06
"12406",35016093,2010,1.61
"12407",35016093,2011,1.33
"12408",35016093,2012,2.06
"12409",35016093,2013,1.36
"12410",35016093,2014,1.95
"12411",35016093,2015,1.8
"12412",35016093,2016,2.76
"12413",35016093,2017,2.82
"12414",35016093,2018,2.99
"12415",35016093,2019,2.32
"12416",35016100,2007,1.73
"12417",35016100,2008,2.88
"12418",35016100,2009,2.55
"12419",35016100,2010,2.08
"12420",35016100,2011,2.58
"12421",35016100,2012,2.74
"12422",35016100,2013,2.64
"12423",35016100,2014,2.84
"12424",35016100,2015,2.39
"12425",35016100,2016,2.87
"12426",35016100,2017,3.04
"12427",35016100,2018,3.04
"12428",35016100,2019,3.32
"12429",35016111,2007,1.84
"12430",35016111,2008,2.76
"12431",35016111,2009,2.56
"12432",35016111,2010,2.2
"12433",35016111,2011,2.3
"12434",35016111,2012,2.04
"12435",35016111,2013,2.16
"12436",35016111,2014,2.12
"12437",35016111,2015,2.63
"12438",35016111,2016,2.72
"12439",35016111,2017,2.66
"12440",35016111,2018,2.88
"12441",35016111,2019,2.4
"12442",35016135,2007,2.2
"12443",35016135,2008,2.94
"12444",35016135,2009,2.35
"12445",35016135,2010,2.14
"12446",35016135,2011,1.97
"12447",35016135,2012,2.34
"12448",35016135,2013,1.97
"12449",35016135,2014,2.12
"12450",35016135,2015,2.7
"12451",35016135,2016,2.66
"12452",35016135,2017,2.76
"12453",35016135,2018,3.08
"12454",35016135,2019,2.98
"12455",35016159,2007,1.81
"12456",35016159,2008,2.13
"12457",35016159,2009,2.67
"12458",35016159,2010,2.79
"12459",35016159,2011,2.28
"12460",35016159,2012,2.46
"12461",35016159,2013,2.37
"12462",35016159,2014,2.54
"12463",35016159,2015,NA
"12464",35016159,2016,3.15
"12465",35016159,2017,3.36
"12466",35016159,2018,3.78
"12467",35016159,2019,3.57
"12468",35016160,2007,1.94
"12469",35016160,2008,2.22
"12470",35016160,2009,2.46
"12471",35016160,2010,2.21
"12472",35016160,2011,1.9
"12473",35016160,2012,1.96
"12474",35016160,2013,2.29
"12475",35016160,2014,2.83
"12476",35016160,2015,NA
"12477",35016160,2016,2.93
"12478",35016160,2017,3.56
"12479",35016160,2018,3.29
"12480",35016160,2019,3.29
"12481",35016172,2007,1.18
"12482",35016172,2008,1.66
"12483",35016172,2009,1.7
"12484",35016172,2010,0.92
"12485",35016172,2011,1.27
"12486",35016172,2012,1.18
"12487",35016172,2013,1.55
"12488",35016172,2014,1.4
"12489",35016172,2015,1.66
"12490",35016172,2016,1.2
"12491",35016172,2017,1.79
"12492",35016172,2018,1.84
"12493",35016172,2019,1.35
"12494",35016184,2007,1.23
"12495",35016184,2008,1.11
"12496",35016184,2009,1.29
"12497",35016184,2010,1.04
"12498",35016184,2011,1.23
"12499",35016184,2012,0.56
"12500",35016184,2013,NA
"12501",35016184,2014,NA
"12502",35016184,2015,NA
"12503",35016184,2016,NA
"12504",35016184,2017,NA
"12505",35016184,2018,NA
"12506",35016184,2019,NA
"12507",35016202,2007,1.71
"12508",35016202,2008,2.39
"12509",35016202,2009,1.87
"12510",35016202,2010,1.85
"12511",35016202,2011,1.73
"12512",35016202,2012,2.3
"12513",35016202,2013,2.14
"12514",35016202,2014,2.54
"12515",35016202,2015,2.69
"12516",35016202,2016,2.17
"12517",35016202,2017,3.5
"12518",35016202,2018,3.61
"12519",35016202,2019,4.02
"12520",35016214,2007,1.43
"12521",35016214,2008,1.99
"12522",35016214,2009,1.6
"12523",35016214,2010,0.81
"12524",35016214,2011,1.29
"12525",35016214,2012,1.38
"12526",35016214,2013,1.09
"12527",35016214,2014,2.15
"12528",35016214,2015,NA
"12529",35016214,2016,2.11
"12530",35016214,2017,2.1
"12531",35016214,2018,1.85
"12532",35016214,2019,1.46
"12533",35016226,2007,1.73
"12534",35016226,2008,2.11
"12535",35016226,2009,1.91
"12536",35016226,2010,1.62
"12537",35016226,2011,1.9
"12538",35016226,2012,2.07
"12539",35016226,2013,1.6
"12540",35016226,2014,2
"12541",35016226,2015,2.94
"12542",35016226,2016,2.6
"12543",35016226,2017,2.59
"12544",35016226,2018,2.5
"12545",35016226,2019,3.89
"12546",35016248,2007,1.03
"12547",35016248,2008,2.16
"12548",35016248,2009,1.92
"12549",35016248,2010,2.48
"12550",35016248,2011,1.74
"12551",35016248,2012,1.89
"12552",35016248,2013,2.44
"12553",35016248,2014,2.26
"12554",35016248,2015,2.75
"12555",35016248,2016,2.22
"12556",35016248,2017,2.89
"12557",35016248,2018,2.64
"12558",35016248,2019,2.43
"12559",35016251,2007,1.95
"12560",35016251,2008,2.73
"12561",35016251,2009,2.67
"12562",35016251,2010,2.49
"12563",35016251,2011,2.21
"12564",35016251,2012,3.02
"12565",35016251,2013,2.4
"12566",35016251,2014,2.98
"12567",35016251,2015,3.38
"12568",35016251,2016,3.06
"12569",35016251,2017,3.37
"12570",35016251,2018,3.5
"12571",35016251,2019,3.05
"12572",35016263,2007,1.89
"12573",35016263,2008,2.59
"12574",35016263,2009,2.13
"12575",35016263,2010,2.4
"12576",35016263,2011,2.27
"12577",35016263,2012,1.39
"12578",35016263,2013,1.7
"12579",35016263,2014,1.79
"12580",35016263,2015,1.76
"12581",35016263,2016,1.43
"12582",35016263,2017,1.86
"12583",35016263,2018,2.46
"12584",35016263,2019,2.31
"12585",35016275,2007,NA
"12586",35016275,2008,NA
"12587",35016275,2009,NA
"12588",35016275,2010,NA
"12589",35016275,2011,NA
"12590",35016275,2012,NA
"12591",35016275,2013,NA
"12592",35016275,2014,NA
"12593",35016275,2015,NA
"12594",35016275,2016,2.32
"12595",35016275,2017,2.06
"12596",35016275,2018,2.36
"12597",35016275,2019,3.27
"12598",35016287,2007,1.46
"12599",35016287,2008,2.06
"12600",35016287,2009,1.72
"12601",35016287,2010,1.6
"12602",35016287,2011,2.07
"12603",35016287,2012,2.48
"12604",35016287,2013,2.53
"12605",35016287,2014,2.05
"12606",35016287,2015,3.02
"12607",35016287,2016,2.98
"12608",35016287,2017,3.06
"12609",35016287,2018,2.83
"12610",35016287,2019,2.73
"12611",35016299,2007,2.17
"12612",35016299,2008,3.21
"12613",35016299,2009,2.53
"12614",35016299,2010,2.38
"12615",35016299,2011,2.32
"12616",35016299,2012,3.16
"12617",35016299,2013,2.66
"12618",35016299,2014,2.95
"12619",35016299,2015,3.15
"12620",35016299,2016,3.18
"12621",35016299,2017,3.48
"12622",35016299,2018,3.61
"12623",35016299,2019,3.21
"12624",35016305,2007,2.15
"12625",35016305,2008,2.69
"12626",35016305,2009,2.1
"12627",35016305,2010,1.97
"12628",35016305,2011,2.38
"12629",35016305,2012,3.14
"12630",35016305,2013,2.3
"12631",35016305,2014,2.11
"12632",35016305,2015,3.05
"12633",35016305,2016,2.56
"12634",35016305,2017,2.85
"12635",35016305,2018,2.61
"12636",35016305,2019,2.77
"12637",35016317,2007,2.12
"12638",35016317,2008,2.92
"12639",35016317,2009,2.79
"12640",35016317,2010,2.88
"12641",35016317,2011,2.51
"12642",35016317,2012,2.78
"12643",35016317,2013,2.46
"12644",35016317,2014,2.81
"12645",35016317,2015,3.05
"12646",35016317,2016,2.78
"12647",35016317,2017,3.56
"12648",35016317,2018,3.3
"12649",35016317,2019,2.88
"12650",35016329,2007,2.05
"12651",35016329,2008,1.43
"12652",35016329,2009,1.9
"12653",35016329,2010,1.49
"12654",35016329,2011,1.38
"12655",35016329,2012,1.68
"12656",35016329,2013,1.35
"12657",35016329,2014,1.59
"12658",35016329,2015,NA
"12659",35016329,2016,1.76
"12660",35016329,2017,2.28
"12661",35016329,2018,2.57
"12662",35016329,2019,2.5
"12663",35016330,2007,1.97
"12664",35016330,2008,2.67
"12665",35016330,2009,2.91
"12666",35016330,2010,2.16
"12667",35016330,2011,1.7
"12668",35016330,2012,3.21
"12669",35016330,2013,2.74
"12670",35016330,2014,2.6
"12671",35016330,2015,3.18
"12672",35016330,2016,2.58
"12673",35016330,2017,3.16
"12674",35016330,2018,2.63
"12675",35016330,2019,2.42
"12676",35016342,2007,1.76
"12677",35016342,2008,1.58
"12678",35016342,2009,1.96
"12679",35016342,2010,NA
"12680",35016342,2011,NA
"12681",35016342,2012,NA
"12682",35016342,2013,NA
"12683",35016342,2014,NA
"12684",35016342,2015,NA
"12685",35016342,2016,NA
"12686",35016342,2017,NA
"12687",35016342,2018,NA
"12688",35016342,2019,NA
"12689",35016366,2007,1.31
"12690",35016366,2008,1.9
"12691",35016366,2009,1.6
"12692",35016366,2010,1.06
"12693",35016366,2011,1.85
"12694",35016366,2012,1.48
"12695",35016366,2013,1.42
"12696",35016366,2014,NA
"12697",35016366,2015,NA
"12698",35016366,2016,NA
"12699",35016366,2017,NA
"12700",35016366,2018,NA
"12701",35016366,2019,NA
"12702",35016378,2007,1.34
"12703",35016378,2008,2.08
"12704",35016378,2009,1.61
"12705",35016378,2010,2.5
"12706",35016378,2011,2.39
"12707",35016378,2012,2.15
"12708",35016378,2013,2.41
"12709",35016378,2014,1.83
"12710",35016378,2015,2.6
"12711",35016378,2016,2.96
"12712",35016378,2017,2.39
"12713",35016378,2018,3.11
"12714",35016378,2019,2.94
"12715",35016391,2007,2.4
"12716",35016391,2008,2.46
"12717",35016391,2009,2.19
"12718",35016391,2010,1.95
"12719",35016391,2011,1.26
"12720",35016391,2012,2.55
"12721",35016391,2013,1.24
"12722",35016391,2014,2.42
"12723",35016391,2015,3.16
"12724",35016391,2016,2.71
"12725",35016391,2017,3.34
"12726",35016391,2018,3.33
"12727",35016391,2019,2.99
"12728",35016412,2007,1.37
"12729",35016412,2008,2
"12730",35016412,2009,1.5
"12731",35016412,2010,1.91
"12732",35016412,2011,2.37
"12733",35016412,2012,1.86
"12734",35016412,2013,1.78
"12735",35016412,2014,2.29
"12736",35016412,2015,2.84
"12737",35016412,2016,3.05
"12738",35016412,2017,3.3
"12739",35016412,2018,3.14
"12740",35016412,2019,3.34
"12741",35016421,2007,1.2
"12742",35016421,2008,1.74
"12743",35016421,2009,1.6
"12744",35016421,2010,1.86
"12745",35016421,2011,1.43
"12746",35016421,2012,1.75
"12747",35016421,2013,1.39
"12748",35016421,2014,2.15
"12749",35016421,2015,2.06
"12750",35016421,2016,2.2
"12751",35016421,2017,2.63
"12752",35016421,2018,2.54
"12753",35016421,2019,3.7
"12754",35016433,2007,2.08
"12755",35016433,2008,2.79
"12756",35016433,2009,2.43
"12757",35016433,2010,2.24
"12758",35016433,2011,1.96
"12759",35016433,2012,1.9
"12760",35016433,2013,2.06
"12761",35016433,2014,2.63
"12762",35016433,2015,NA
"12763",35016433,2016,2.94
"12764",35016433,2017,2.98
"12765",35016433,2018,3.01
"12766",35016433,2019,3.25
"12767",35016445,2007,1.57
"12768",35016445,2008,1.78
"12769",35016445,2009,1.45
"12770",35016445,2010,2.23
"12771",35016445,2011,1.7
"12772",35016445,2012,1.31
"12773",35016445,2013,2.18
"12774",35016445,2014,1.9
"12775",35016445,2015,2.1
"12776",35016445,2016,2.71
"12777",35016445,2017,1.58
"12778",35016445,2018,2.6
"12779",35016445,2019,2.84
"12780",35016469,2007,2.29
"12781",35016469,2008,2.94
"12782",35016469,2009,2.58
"12783",35016469,2010,2.11
"12784",35016469,2011,2.09
"12785",35016469,2012,2.24
"12786",35016469,2013,1.83
"12787",35016469,2014,2.07
"12788",35016469,2015,2.71
"12789",35016469,2016,2.11
"12790",35016469,2017,2.41
"12791",35016469,2018,2.27
"12792",35016469,2019,2.34
"12793",35016470,2007,1.17
"12794",35016470,2008,2.71
"12795",35016470,2009,2.65
"12796",35016470,2010,NA
"12797",35016470,2011,NA
"12798",35016470,2012,NA
"12799",35016470,2013,NA
"12800",35016470,2014,NA
"12801",35016470,2015,NA
"12802",35016470,2016,NA
"12803",35016470,2017,NA
"12804",35016470,2018,NA
"12805",35016470,2019,NA
"12806",35016494,2007,1.33
"12807",35016494,2008,2.27
"12808",35016494,2009,2.06
"12809",35016494,2010,1.9
"12810",35016494,2011,1.62
"12811",35016494,2012,2.07
"12812",35016494,2013,1.96
"12813",35016494,2014,2.52
"12814",35016494,2015,2.68
"12815",35016494,2016,2.94
"12816",35016494,2017,2.14
"12817",35016494,2018,2.29
"12818",35016494,2019,2.52
"12819",35016512,2007,1.46
"12820",35016512,2008,2.31
"12821",35016512,2009,1.93
"12822",35016512,2010,1.54
"12823",35016512,2011,1.44
"12824",35016512,2012,1.32
"12825",35016512,2013,1.73
"12826",35016512,2014,1.99
"12827",35016512,2015,2.36
"12828",35016512,2016,2.48
"12829",35016512,2017,2.68
"12830",35016512,2018,2.97
"12831",35016512,2019,3.1
"12832",35016536,2007,1.52
"12833",35016536,2008,2.88
"12834",35016536,2009,1.8
"12835",35016536,2010,2.25
"12836",35016536,2011,1.49
"12837",35016536,2012,2.19
"12838",35016536,2013,1.7
"12839",35016536,2014,1.85
"12840",35016536,2015,1.64
"12841",35016536,2016,2.16
"12842",35016536,2017,2.01
"12843",35016536,2018,3.36
"12844",35016536,2019,2.29
